18:28:24:998	46.89555	-121.287	1008.514	1008.514	0	0	0	0	0	0.8642545	-6.602677	-5.888914	29.95892	-0.4766356	0.2409602	-1.433979	-95.0184	25.39674	-1002.385	22.74463	25.55207	3.138573	0.001192283	0.03114048	0.003580719	0.8642545	
18:28:25:92	46.89555	-121.287	1008.514	1008.514	0	0	0	0	0	0.8642545	-6.641858	-5.879765	29.78245	-0.4753442	0.2449389	-1.444536	-95.31132	25.43351	-1002.555	22.74463	25.55207	3.138573	0.001188897	0.03113659	0.003607049	0.8642545	
18:28:25:233	46.89559	-121.2869	1007.66	1007.66	0	0	0	0	0	0.8642545	-6.67732	-5.87125	29.62053	-0.4741219	0.2484581	-1.454035	-95.56905	25.46666	-1002.694	22.87631	25.45892	3.13185	0.001185903	0.03113236	0.003631159	0.8642545	
18:28:25:334	46.89559	-121.2869	1007.66	1007.66	0	0	0	0	0	0.8642545	-6.703562	-5.864823	29.49937	-0.47335	0.2509067	-1.460989	-95.7412	25.48737	-1002.791	22.87631	25.45892	3.13185	0.001183897	0.03112983	0.003648015	0.8642545	
18:28:25:434	46.89566	-121.2868	1006.349	1006.349	0	0	0	0	0	0.8642545	-6.741019	-5.855478	29.32458	-0.4721906	0.2543135	-1.470746	-95.9944	25.52053	-1002.929	23.10966	25.28706	3.118844	0.001180952	0.0311264	0.003672939	0.8642545	
18:28:25:536	46.89566	-121.2868	1006.349	1006.349	0	0	0	0	0	0.8642545	-6.776058	-5.846548	29.15898	-0.4710317	0.2573992	-1.479968	-96.21758	25.55352	-1003.048	23.10966	25.28706	3.118844	0.001178161	0.03112299	0.003696143	0.8642545	
18:28:25:634	46.89569	-121.2868	1005.533	1005.533	0	0	0	0	0	0.8642545	-6.810989	-5.83749	28.99187	-0.4699766	0.2603343	-1.489277	-96.42604	25.58456	-1003.16	23.24572	25.18294	3.110712	0.001175508	0.03111976	0.003719344	0.8642545	
18:28:25:820	46.89574	-121.2867	1004.505	1004.505	0	0	0	0	0	0.8642545	-6.844507	-5.828668	28.82964	-0.4690088	0.2630429	-1.498278	-96.61966	25.61339	-1003.262	23.40745	25.05548	3.100614	0.001172837	0.03111668	0.003742035	0.8642545	
18:28:25:896	46.89574	-121.2867	1004.505	1004.505	0	0	0	0	0	0.8642545	-6.868785	-5.822201	28.71093	-0.4683606	0.264925	-1.50478	-96.74712	25.63215	-1003.333	23.40745	25.05548	3.100614	0.001171282	0.03111451	0.003757858	0.8642545	
18:28:25:999	46.89576	-121.2867	1004.125	1004.125	0	0	0	0	0	0.8642545	-6.906288	-5.812092	28.52563	-0.4673205	0.2677498	-1.514716	-96.94284	25.66195	-1003.43	23.48611	24.99206	3.09556	0.001168708	0.03111168	0.003782728	0.8642545	
18:28:26:101	46.89576	-121.2867	1004.125	1004.125	0	0	0	0	0	0.8642545	-6.941013	-5.80263	28.35206	-0.4663903	0.270255	-1.523877	-97.11663	25.69058	-1003.518	23.48611	24.99206	3.09556	0.001166397	0.03110871	0.003805933	0.8642545	
18:28:26:201	46.89583	-121.2866	1002.777	1002.777	0	0	0	0	0	0.8642545	-6.975039	-5.793268	28.18004	-0.4654684	0.2726611	-1.532944	-97.276	25.7188	-1003.602	23.70311	24.81233	3.08122	0.001164136	0.03110592	0.003828514	0.8642545	
18:28:26:339	46.89583	-121.2866	1002.777	1002.777	0	0	0	0	0	0.8642545	-7.007874	-5.784156	28.01221	-0.46461	0.2748512	-1.541773	-97.42236	25.74554	-1003.671	23.70311	24.81233	3.08122	0.001161904	0.03110315	0.0038508	0.8642545	
18:28:26:400	46.89583	-121.2866	1002.777	1002.777	0	0	0	0	0	0.8642545	-7.029789	-5.77804	27.8992	-0.4640872	0.2762532	-1.547702	-97.51328	25.76257	-1003.714	23.70311	24.81233	3.08122	0.001160551	0.03110141	0.003865574	0.8642545	
18:28:26:498	46.89588	-121.2865	1001.742	1001.742	0	0	0	0	0	0.8642545	-7.06491	-5.768199	27.71641	-0.4632349	0.2783926	-1.557179	-97.65016	25.78793	-1003.777	23.86172	24.67657	3.070444	0.001158568	0.03109889	0.003889073	0.8642545	
18:28:26:637	46.89592	-121.2864	1000.925	1000.925	0	0	0	0	0	0.8642545	-7.098436	-5.758758	27.54002	-0.4624248	0.2803527	-1.566146	-97.7747	25.8132	-1003.831	23.98925	24.56475	3.061658	0.001156639	0.03109656	0.00391155	0.8642545	
18:28:26:742	46.89592	-121.2864	1000.925	1000.925	0	0	0	0	0	0.8642545	-7.132307	-5.749194	27.35986	-0.4616926	0.2822346	-1.575212	-97.89288	25.83747	-1003.881	23.98925	24.56475	3.061658	0.001154621	0.03109411	0.003934419	0.8642545	
18:28:26:838	46.89594	-121.2864	1000.405	1000.405	0	0	0	0	0	0.8642545	-7.16303	-5.740506	27.1949	-0.4609683	0.283865	-1.58349	-97.99316	25.86137	-1003.92	24.07161	24.4913	3.055944	0.001152795	0.031092	0.003955267	0.8642545	
18:28:26:942	46.89594	-121.2864	1000.405	1000.405	0	0	0	0	0	0.8642545	-7.19637	-5.731071	27.01401	-0.4602508	0.2855422	-1.592565	-98.09101	25.88462	-1003.961	24.07161	24.4913	3.055944	0.001151004	0.03108949	0.003977669	0.8642545	
18:28:27:61	46.89601	-121.2863	998.878	998.878	0	0	0	0	0	0.8642545	-7.228139	-5.722084	26.83991	-0.459674	0.2870635	-1.601177	-98.17937	25.90602	-1003.992	24.30394	24.27889	3.039741	0.001149418	0.03108758	0.003999321	0.8642545	
18:28:27:137	46.89601	-121.2863	998.878	998.878	0	0	0	0	0	0.8642545	-7.239397	-5.718915	26.77784	-0.459398	0.2875851	-1.60422	-98.2079	25.91343	-1004.001	24.30394	24.27889	3.039741	0.001148865	0.03108688	0.004006734	0.8642545	
18:28:27:242	46.89601	-121.2863	998.878	998.878	0	0	0	0	0	0.8642545	-7.274687	-5.708957	26.58181	-0.4587275	0.2892064	-1.613711	-98.29681	25.93714	-1004.034	24.30394	24.27889	3.039741	0.001147171	0.03108472	0.004030454	0.8642545	
18:28:27:361	46.89606	-121.2862	997.8515	997.8515	0	0	0	0	0	0.8642545	-7.307363	-5.699771	26.39848	-0.4580795	0.2906115	-1.622552	-98.37139	25.95984	-1004.052	24.45989	24.13204	3.028865	0.001145408	0.03108247	0.004052761	0.8642545	
18:28:27:460	46.89606	-121.2862	997.8515	997.8515	0	0	0	0	0	0.8642545	-7.340991	-5.690365	26.20793	-0.4574399	0.2919456	-1.631686	-98.43995	25.98234	-1004.068	24.45989	24.13204	3.028865	0.001143971	0.03108054	0.004075483	0.8642545	
